"id","label","review","id_parent_2_id","review_value","label_en","review_en"
"8541","أدوات شبه موصلة نصف ناقلة  (مثل، الصمامات الثنائية ديودات وترانزستورات وأدوات شبه موصلة نصف ناقلة)؛ أدوات شبه موصلة حساسة للضوء، بما في ذلك الخلايا الضوئية الفولتائية، وإن كانت مجمعة بشكل وحدات موديول Modules أو مهيأة بشكل لوحات؛ صمامات ثنائية باعثة للضوء(LED)؛ وإن كانت مجمعة مع صمامات ثنائية آخر باعثة للضوء(LED)؛ بللورات بيزو -كهربائية مركية.",,"85","0","Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED); mounted piezo-electric crystals.",
"8542","دوائر دارات متكاملة الكترونية.",,"85","0","Electronic integrated circuits.",
"8543","آلات وأجهزة كهربائية ذات وظائف قائمة بذاتها غير مذكورة ولا داخلة في مكان آخر من هذا الفصل.",,"85","0","Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this Chapter.",
"8544","أسلاك وكابلات معزولة (بما في ذلك الكابلات متحدة المحور co -axial) وغيرها من الموصلات المعزولة للكهرباء (بما في ذلك المطلية باللك باللكر أو الميناء أو المؤكسدة كهربائيًّا anodised)، وإن كانت مزودة بأدوات توصيل طرفية؛ كابلات من ألياف بصرية مصنعة من ألياف مغلف كل منها على حدة، وإن كانت مجمعة مع موصلات كهربائية أو مزودة بأدوات توصيل طرفية.",,"85","0","Insulated (including enamelled or anodised) wire, cable (including co-axial cable) and other insulated electric conductors, whether or not fitted with connectors; optical fibre cables, made up of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors.",
"8545","أقطاب من فحم، فحمات المسح، فحمات اللمبات، أو فحمات مجموعات الخلايا المولدة فحمات البطاريات وأصناف أخر من جرافيت أو من غيره من الفحم، سواء كانت بمعدن أو بدونه، من الأنواع المستعملة في الأغراض الكهربائية.",,"85","0","Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes.",
"8546","عازلات للكهرباء من جميع المواد.",,"85","0","Electrical insulators of any material.",
"8547","قطع عازلة للكهرباء للآلات والأجهزة والمعدات الكهربائية، مصنوعة كلياً من مواد عازلة، وإن كانت محتوية على قطع معدنية بسيطة للتجميع (مثل المقابس الملولبة للمبات سوك ملولبةthreaded sockets) أدمجت في كتلة المادة العازلة أثناء القولبة، عدا العازلات الداخلة في البند 8546؛ أنابيب للتمديد الكهربائي ووصلاتها، من معادن عادية مبطنة بمواد عازلة.",,"85","0","Insulating fittings for electrical machines, appliances or equipment, being fittings wholly of insulating material apart from any minor components of metal (for example, threaded sockets) incorporated during moulding solely for purposes of assembly, other than insulators of heading 85.46; electrical conduit tubing and joints therefor, of base metal lined with insulating material.",
"8548","فضلات وخردة الخلايا المولدة ومجموعات الخلايا المولدة البطاريات والمدخرات الكهربائية، خلايا مولدة مستهلكة، مجموعات خلايا مولدة بطاريات مستهلكة، مدخرات كهربائية مستهلكة، أجزاء كهربائية للآلات أو الأجهزة غير مذكورة ولا داخلة في أي مكان آخر من هذا الفصل.",,"85","0","Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators; electrical parts of machinery or apparatus, not specified or included elsewhere in this Chapter.",
"8549","فضلات وخردة إلكترونية وكهربائية.",,"85","0","Waste and electronic electrical equipment (WEEE).",
"8601","قاطرات للسكك الحديدية مزودة بالطاقة الكهربائية من مصدر خارجي أو من مدخرات كهربائية.",,"86","0","Rail locomotives powered from an external source of electricity or by electric accumulators.",
"8602","قاطرات أخرى للسكك الحديدية؛ عربات خزَّانات ماء ووقود القاطرات البخارية (تندرز locomotive tenders).",,"86","0","Other rail locomotives; locomotive tenders.",
"8603","مركبات ذاتية الحركة للسكك الحديدية غير ما يدخل منها في البند 8604.",,"86","0","Self-propelled railway or tramway coaches, vans and trucks, other than those of heading 86.04.",
"8604","عربات الخدمة أو الصيانة للسكك الحديدية أو ما يماثلها، وإن كانت ذاتية الحركة (مثل ورش التصليح وعربات روافع وعربات دك الحصى وعربات صف الخطوط وعربات التجارب ومركبات فحص واختبار السكك الحديدية).",,"86","0","Railway or tramway maintenance or service vehicles, whether or not self-propelled (for example, workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles).",
"8605","عربات السكك الحديدية للمسافرين، عربات الأمتعة، عربات البريد وغيرها من العربات الخاصة، للسكك الحديدية أو ما يماثلها، (باستثناء ما يدخل منها في البند 8604)، غير ذاتية الحركة.",,"86","0","Railway or tramway passenger coaches, not self-propelled; luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading 8604).",
"8606","عربات سكك حديدية لنقل البضائع، غير ذاتية الحركة.",,"86","0","Railway or tramway goods vans and wagons, not self-propelled.",
"8607","أجزاء لقاطرات ومركبات وعربات السكك الحديدية أو ما يماثلها.",,"86","0","Parts of railway or tramway locomotives or rolling-stock.",
"8608","معدات ثابتة لخطوط السكك الحديدية أو ما يماثلها؛ أجهزة آلية (بما فيها الهيدروآلية) للإشارة والأمان والرقابة والتحكم وتنظيم المرور لخطوط السكك الحديدية وما يماثلها، للطرق البرية أو المائية الداخلية أو للمواقف أو لمنشآت المواني أو المطارات؛ أجزاؤها.",,"86","0","Railway or tramway track fixtures and fittings; mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts of the foregoing.",
"8609","حاويات (بما في ذلك حاويات نقل السوائل) مصممة ومجهزة خصيصاً لنقل بوسيلة أو أكثر من وسائل النقل.",,"86","0","Containers (including containers for the transport of fluids) specially designed and equipped for carriage by one or more modes of transport.",
"8701","جرارات (باستثناء العربات الجرارة الداخلة في البند 8709).",,"87","0","Tractors (other than tractors of heading 8709).",
"8702","عربات سيارة معدة لنقل عشرة أشخاص أو أكثر بمن فيهم السائق.",,"87","0","Motor vehicles for the transport of ten or more persons, including the driver.",
"8703","سيارات سياحية وغيرها من العربات السيارة المصممة أساساً لنقل الأشخاص (غير الداخلة منها بالبند 8702) بما في ذلك سيارات ستيشن (بريك) وسيارات السباق.","تراجع الملاحظة الإضافية رقم 2 لهذا الفصل","87","0","Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702), including station wagons and racing cars.","See Supplementary Note 2 for this chapter"
"8704","عربات سيارة لنقل البضائع.",,"87","0","Motor vehicles for the transport of goods.",
"8705","عربات سيارة لاستعمالات خاصة، غير ما كان منها معداً بصفة رئيسية لنقل الأشخاص أو البضائع (مثل سيارات نقل وقطر السيارات المعطلة، السيارات الرافعة، سيارات مكافحة الحرائق، سيارات خلط الخرسانة، سيارات الكنس، سيارات الفرش أو الرش، سيارات الورش المتنقلة وسيارات التصوير بالأشعة).",,"87","0","Special purpose motor vehicles, other than those principally designed for the transport of persons or goods (for example, breakdown lorries, crane lorries, fire fighting vehicles, concrete-mixer lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units).",
"8706","هياكل (شاسيهات) مجهزة بمحركاتها، للعربات السيارة الداخلة في البنود من 8701 لغاية 8705.",,"87","0","Chassis fitted with engines, for the motor vehicles of headings 8701 to 8705.",
"8707","أبدان العربات السيارة الداخلة في البنود من 8701 لغاية 8705، بما في ذلك غرف القيادة.",,"87","0","Bodies (including cabs), for the motor vehicles of headings 8701 to 8705.",
"8708","أجزاء ولوازم العربات السيارة الداخلة في البنود من 8701 لغاية 8705.",,"87","0","Parts and accessories of the motor vehicles of headings 8701 to 8705.",
"8709","عربات عمل works trucks، ذاتية الدفع self-proelled، غير مزودة بأجهزة رفع أو تنضيد، من الأنواع المستعملة في المصانع أو المخازن أو الموانئ أو المطارات، لنقل البضائع لمسافات قصيرة، عربات جر من الأنواع المستعملة في محطات السكك الحديدية، أجزاء العربات المذكورة أعلاه.",,"87","0","Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transport of goods; tractors of the type used on railway station platforms; parts of the foregoing vehicles.",
"8710","دبابات وسيارات مدرعة حربية، وإن كانت مجهزة بأسلحة؛ أجزاؤها.",,"87","0","Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",
"8711","دراجات نارية (موتوسيكل) ودراجات عادية مزودة بمحرك مساعد، وإن كانت بمركبات جانبية، مركبات جانبية للدراجات.",,"87","0","Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars.",
"8712","دراجات عادية بعجلتين (بيسيكلات) ودراجات أخر (بما في ذلك الدراجات ذات ثلاث عجلات وصندوق للتوزيع)، بدون محركات.",,"87","0","Bicycles and other cycles (including delivery tricycles), not motorised.",
"8713","عربات للأشخاص المعوقين، سواء كانت مزوَّدة بمحرك motorised أو بآلية دفع أخرى، أم لا.","تراجع الملاحظة الإضافية رقم 4 لهذا الفصل.","87","0","Carriages for disabled persons, whether or not motorised or otherwise mechanically propelled.","See Supplementary Note No. 4 for this chapter."
"8714","أجزاء ولوازم للعربات الداخلة في البنود من 8711 لغاية 8713.",,"87","0","Parts and accessories of vehicles of headings 8711 to 8713.",
"8715","عربات لنقل الأطفال وأجزاؤها.",,"87","0","Baby carriages and parts thereof.",
"8716","مقطورات (روادف) ومقطورات نصفية، عربات أخر غير آلية الحركة، أجزاؤها.",,"87","0","Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof.",
"8801","بالونات ومناطيد مسيرة، طائرات شراعية وأجنحة طائرة وغيرها من العربات الجوية غير المصممة للدفع بقوة المحرك.",,"88","0","Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft.",
"8802","عربات جوية أخر  باستثناء العربات الجوية بدون طيار الداخلة في البند 8806(مثل المروحيات هيليوكوبتر والطائرات العادية)؛ مركبات فضائية (بما في ذلك الأقمار الصناعية) وعربات إطلاقها وعربات مدارية.",,"88","0","Other aircraft (for example, helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles.",
"8804","مظلات هبوط باراشوت، بما في ذلك مظلات الهبوط المسيرة ومظلات المنحدرات وروتوشوت؛ أجزاؤها ولوازمها.",,"88","0","Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.",
"8805","أجهزة ومعدات إطلاق العربات الجوية، أجهزة ومعدات لهبوط العربات الجوية على ظهر السفن، وأجهزة ومعدات مماثلة؛ أجهزة أرضية للتدريب على الطيران؛ أجزاء الأصناف أعلاه.",,"88","0","Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles.",
"8806","عربات جويةطائرات بدون طيار ",,"88","0","Unmanned aerial vehicles (UAVs), commonly known as drones.",
"8807","أجزاء الأجهزة الداخلة في البندين 8801 و 8802 أو البند 8806 ",,"88","0","The components of devices falling under headings 8801 and 8802 or heading 8806.",
"8901","سفن وبواخر رحلات ومعديات (فيري بوت) وسفن شحن، زوارق وسفن مماثلة لنقل الأشخاص أو البضائع.",,"89","0","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods.",
"8902","سفن صيد، سفن مصانع وسفن أخر لمعالجة منتجات الصيد أو حفظها.",,"89","0","Fishing vessels; factory ships and other vessels for processing or preserving fishery products.",
"8903","يخوت ومراكب أخرى وزوارق النزهة أو الرياضة؛ قوارب التجديف وزوارق خفيفة (كانوي).",,"89","0","Yachts and other vessels for pleasure or sports; rowing boats and canoes.",
"8904","سفن قاطرة وسفن دافعة.",,"89","0","Tugs and pusher craft.",
"8905","سفن إرشاد ضوئي، سفن مكافحة الحرائق وسفن جارفة أو كاسحة وروافع عائمة، وغيرها من السفن التي تعتبر الملاحة ثانوية بالنسبة إلى وظيفتها الرئيسية؛ أحواض سفن عائمة؛ أرصفة مسطحة للتنقيب أو للاستثمار، عائمة أو غاطسة.",,"89","0","Light-vessels, fire-floats, dredgers, floating cranes and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms.",
"8906","سفن أخر، بما في ذلك السفن الحربية وقوارب النجاة، غير قوارب التجديف.",,"89","0","Other vessels, including warships and lifeboats other than rowing boats.",
"8907","منشآت عائمة أخر (مثل الطوافات والخزانات والصناديق العائمة ومنصات الإرساء وعوامات الربط أو الإرشاد والمنارات).",,"89","0","Other floating structures (for example, rafts, tanks, coffer-dams, landing-stages, buoys and beacons).",
"8908","سفن ومنشآت عائمة أخر للتفكيك والتحطيم",,"89","0","Vessels and other floating structures for breaking up.",
"9001","ألياف بصرية، حزم وحبال من ألياف بصرية، وإن كانت مزودة بقطع وصل أو متضمنة موصلات كهربائية؛ مفاتيح وصل للألياف البصرية، وغيرها من تجهيزات الوصل والوصلات الأخرى للألياف البصرية؛ ألواح وصفائح من مواد مستقطبة؛ عدسات (بما فيها العدسات اللاصقة) ومواشير ومرايا وغيرها من عناصر بصرية من أية مادة كانت غير مركبة، عدا ما كان منها من زجاج غير مشغول بصرياً.",,"90","0","Optical fibres and optical fibre bundles; optical fibre cables other than those of heading 8544; sheets and plates of polarising material; lenses (including contact lenses), prisms, mirrors and other optical elements, of any material, unmounted, other than such elements of glass not optically worked.",
"9002","عدسات ومواشير ومرايا وغيرها من عناصر بصرية من أية مادة كانت، مركبة، تشكل أجزاء أو تركيبات للأدوات والأجهزة، غير ما كان منها من زجاج غير مشغول بصرياً.",,"90","0","Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked.",
"9003","أطر وركائب mountings للنظارات أو للأصناف المماثلة، وأجزاؤها.",,"90","0","Frames and mountings for spectacles, goggles or the like, and parts thereof.",
"9004","نظارات مصححة أو واقية أو غيرها، وما يماثلها.",,"90","0","Spectacles, goggles and the like, corrective, protective or other.",
"9005","مناظير مقربة (مفردة العين أو مزدوجة) ومناظير فلكية أو راصدات وقواعدها mountings؛ أدوات فلكية أخر وقواعدها mountings، باستثناء أجهزة الراديو الفلكية.",,"90","0","Binoculars, monoculars, other optical telescopes, and mountings therefor; other astronomical instruments and mountings therefor, but not including instruments for radio-astronomy.",
"9006","أجهزة التصوير الفوتوغرافي (غير آلات التصوير السينمائي)؛ أجهزة إحداث الضوء الخاطف للتصوير الفوتوغرافي، بما فيها اللمبات والأنابيب، باستثناء مصابيح وأنابيب التفريغ الداخلة في البند 8539.",,"90","0","Photographic (other than cinematographic) cameras; photographic flashlight apparatus and flashbulbs other than discharge lamps of heading 8539.",
"9007","أجهزة تصوير (كاميرات) وأجهزة عرض، سينمائية وإن تضمنت أجهزة تسجيل أو إعادة توليد الصوت.",,"90","0","Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus.",
"9008","أجهزة عرض صور غير متحركة، أجهزة تصوير فوتوغرافي (غير سينما توغرافي ) للتكبير أو للتصغير.",,"90","0","Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers.",
"9010","أجهزة ومعدات لمختبرات التصوير الفوتوغرافي أو السينماتوغرافي ، غير مذكورة ولا داخلة في مكان آخر من هذا الفصل، شاشات مضيئة لفحص صور الأشعة السلبية (نيغاتوسكوب)؛ شاشات عرض.",,"90","0","Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes; projection screens.",
"9011","مجاهر (ميكروسكوبات) بصرية، بما فيها مجاهر التصوير الفوتوغرافي الدقيق أو السينماتوغرافي الدقيق ومجاهر عرض الصور الدقيقة.",,"90","0","Compound optical microscopes, including those for photomicrography, cinephotomicrography or microprojection.",
"9012","مجاهر غير المجاهر البصرية؛ أجهزة انحراف (ديفرا كتوغراف).",,"90","0","Microscopes other than optical microscopes; diffraction apparatus.",
"9013","أجهزة كريستال سائل لا تؤلف أصنافا مشمولة في بنود أخرى أكثر تخصيصاً؛ أجهزة ليزر، غير الصمامات الثنائية (ديورات) لليزر؛ أدوات وأجهزة بصرية أخرى، غير مذكورة ولا داخلة في مكان آخر من هذا الفصل.",,"90","0","Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, other than laser diodes; other optical appliances and instruments, not specified or included elsewhere in this Chapter.",
"9014","بوصلات، بما فيها بوصلات الملاحة، أجهزة وأدوات أخرى للملاحة.",,"90","0","Direction finding compasses; other navigational instruments and appliances.",
"9015","أجهزة وأدوات للمساحة (بما فيها أجهزة المساحة بالتصوير) ولعلم تخطيط المياه وعلم المحيطات وعلم خصائص المياه والأرصاد الجوية، وعلم طبيعة الأرض، باستثناء البوصلات؛ مقاييس الأبعاد.",,"90","0","Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders.",
"9016","موازين حساسة تبلغ حساسيتها 5 سغ أو أقل، وإن كانت مزودة بصنجاتها.",,"90","0","Balances of a sensitivity of 5 cg or better, with or without weights.",
"9017","أدوات للرسم أو التخطيط أو الحساب (مثل آلات الرسم وأجهزة النسخ بنتوغراف والمناقل ومجموعات أطقم الرسم أو الرياضيات ومساطر وأقراص الحساب)؛ أدوات لقياس الطول تستخدم باليد (مثل الأمتار والميكرو متر، ومقاييس البعد المنزلقة، والمعايير)، غير مذكورة ولا داخلة في مكان آخر من هذا الفصل.",,"90","0","Drawing, marking-out or mathematical calculating instruments (for example, drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators); instruments for measuring length, for use in the hand (for example, measuring rods and tapes, micrometers, callipers), not specified or included elsewhere in this Chapter.",
"9018","أدوات وأجهزة للطب أو للجراحة أو طب الأسنان أو الطب البيطري، بما فيها أجهزة التشخيص بالومض (سنتيغراف) وغيرها من أجهزة الطب الكهربائية وكذلك أجهزة اختبار النظر.",,"90","0","Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight-testing instruments.",
"9019","أجهزة علاج آلي، أجهزة تدليك، أجهزة للطب النفسي أجهزة علاج بالأوزون أو بالأوكسجين أو بنفث المواد الطبية، وأجهزة إنعاش بالتنفس الاصطناعي وغيرها من أجهزة العلاج بالتنفس.",,"90","0","Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus.",
"9020","أجهزة تنفس أخرى وأقنعة غاز، باستثناء الأقنعة الواقية غير المزودة بأجزاء آلية أو بمصاف قابلة للاستبدال.",,"90","0","Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters.",
"9021","أصناف وأجهزة تقويم الأعضاء، بما فيها العكاكيز والأحزمة والأربطة الطبية الجراحية، جبائر وأصناف وأجهزة أخر لجبر كسور العظام؛ أجهزة وأصناف للترميم (أعضاء الجسم الاصطناعية)؛ أجهزة تسهيل السمع للصم وأجهزة أخرى تمسك باليد أو تحمل أو تزرع في الجسم لتعويض نقص أو  عجز.",,"90","0","Orthopaedic appliances, including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate for a defect or disability.",
"9022","أجهزة أشعة سينية وأجهزة تعتمد على استخدام أشعة ألفا أو بيتا أو غاما، أو غيرها من الأشعة الأيونية (الأيونيات)، وإن كانت لاستعمالات طبية أو جراحية أو لطب الأسنان أو للطب البيطري، بما فيها أجهزة التصوير أو العلاج بالأشعة، وصمامات الأشعة السينية ومولدات أخرى للأشعة السينية ومولدات الضغط العالي ولوحات ومناضد التحكم، والشاشات والطاولات والمقاعد وحوامل مماثلة للفحص وللعلاج.",,"90","0","Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and the like.",
"9023","أجهزة وأدوات ونماذج مصممة خصيصاً للعرض أو للشرح في التعليم أو المعارض مثلاً ولا تصلح للاستعمال لأغراض أخرى.",,"90","0","Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.",
"9024","آلات وأجهزة لاختبار الصلابة أو الجذب أو الضغط أو المرونة أو الخصائص الآلية الأخر للمواد (مثل المعادن أو الخشب أو المواد النسجية أو الورق أو اللدائن).",,"90","0","Machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials (for example, metals, wood, textiles, paper, plastics).",
"9025","مقاييس كثافة وأدوات عوامة مماثلة، مقاييس حرارة (ترمومتر وبيرومتر)، مقاييس ضغط جوي (بارومتر)، مقاييس رطوبة الجو (هيغرومتر وبسيكرومتر)، مسجلة أو غير مسجلة، وإن كانت مشتركة معاً.",,"90","0","Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments.",
"9026","أجهزة وأدوات لقياس أو مراقبة الجريان أو الارتفاع (المستوى) أو الضغط أو المتغيرات الأخرى في السوائل أو الغازات (مثل مقاييس الجريان، مقاييس الارتفاع، مقاييس الضغط مانومتر وعدادات الحرارة)، باستثناء الأجهزة والأدوات الداخلة في البنود 9014 أو 9015 أو 9028 أو 9032.",,"90","0","Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading 9014, 9015, 9028 or 9032.",
"9027","أجهزة وأدوات للتحليل الفيزيائي أو الكيميائي (مثل مقاييس الاستقطاب بولاريمتر ومقاييس انكسار الأشعة رفراكتومتر وأجهزة التحليل الطيفي سبكترومتر وأجهزة تحليل الغاز أو الدخان)؛ أجهزة وأدوات لقياس أو اختبار درجة اللزوجة أو المسام أو التمدد أو التوتر السطحي أو ما يماثلها؛ أجهزة وأدوات لقياس أو اختبار الوحدات الحرارية أو الصوت أو الضوء (بما فيها مؤشرات فترة إلتقاط الصور)؛ أجهزة القطع العرضي للفحص المجهري (ميكروتوم).",,"90","0","Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the like; instruments and apparatus for measuring or checking quantities of heat, sound or light (including exposure meters); microtomes.",
"9028","عدادات غاز أو سوائل أو كهرباء، بما فيها أجهزة معايرتها.",,"90","0","Gas, liquid or electricity supply or production meters, including calibrating meters therefor.",
"9029","عدادات أخرى (مثل عدادات الدورات، عدادات الإنتاج، عدادات سيارات الأجرة تاكسيمتر، عدادات المسافات والخطى)؛ مؤشرات السرعة والتاكيمترات غير الداخلة في البند 9014 أو 9015؛ أجهزة التبطيء الظاهري للسرعة ستروبوسكوب.",,"90","0","Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers, other than those of heading 90.14 or 90.15; stroboscopes.",
"9030","أجهزة قياس التغييرات الآنية للمقادير الكهربائية (أوسيلوسكوب) وأجهزة تحليل الطيف وأجهزة وأدوات أخرى لقياس أو مراقبة المقادير الكهربائية؛ أجهزة وأدوات لقياس أو كشف الأشعة السينية وأشعة ألفا وبيتا وغاما والإشعاعات الكونية وغيرها من الإشعاعات المؤينة.",,"90","0","Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 90.28; instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionising radiations.",
"9031","أجهزة وأدوات وآلات، للقياس أو للمراقبة، غير مذكورة ولا داخلة في مكان آخر من هذا الفصل؛ أجهزة فحص الظلال الجانبية للضوء الكاشف.",,"90","0","Measuring or checking instruments, appliances and machines, not specified or included elsewhere in this Chapter; profile projectors.",
"9032","أجهزة وأدوات للتنظيم الذاتي أو المراقبة الذاتية.",,"90","0","Automatic regulating or controlling instruments and apparatus.",
"9033","أجزاء ولوازم، غير مذكورة ولا داخلة في مكان آخر من هذا الفصل، للآلات والأجهزة والأدوات الداخلة في الفصل 90.",,"90","0","Parts and accessories (not specified or included elsewhere in this Chapter) for machines, appliances, instruments or apparatus of Chapter 90.",
"9101","ساعات يد وساعات جيب وساعات مماثلة، بما فيها ساعات قياس الفترات الزمنية، بأظرف من معادن ثمينة أو من معادن عادية مكسوة بقشرة من معادن ثمينة.","تراجع الملاحظة الإضافية رقم 2 بشأن استيفاء رسم الإنفاق الاستهلاكي","91","0","Wrist-watches, pocket-watches and other watches, including stop-watches, with case of precious metal or of metal clad with precious metal.","Review of Additional Note No. 2 regarding the collection of the consumer spending fee"
"9102","ساعات يد وساعات جيب وساعات مماثلة، بما فيها ساعات قياس الفترات الزمنية، عدا تلك الداخلة في البند 9101.",,"91","0","Wrist-watches, pocket-watches and other watches, including stop-watches, other than those of heading 9101.",
"9103","ساعات ومنبهات تعمل بعدة حركة ساعة (عدا المذكورة في البند 9104).",,"91","0","Clocks with watch movements, excluding clocks of heading 9104.",
"9104","ساعات لوحات تابلوهات القيادة وساعات مماثلة، للسيارات أو المركبات الجوية أو الفضائية أو البواخر أو غيرها من وسائل النقل.",,"91","0","Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels.",
"9105","منبهات، ساعات ذات رقاص (بندولpendule)، ساعات ثابتة horloges وما يماثلها من أجهزة فن صناعة الساعات، تعمل بغير عدة حركة ساعة.","تراجع الملاحظة الإضافية رقم 1 لهذا الفصل","91","0","Other clocks.","See Supplementary Note 1 for this chapter"
"9106","أجهزة تسجيل الوقت وأجهزة لقياس أو تسجيل أو تعيين الفترات الزمنية بأية طريقة كانت، مزودة بعدة حركة أصناف صناعة الساعات أو بمحرك تزامني (مثل ساعات ضبط الدوام وساعات تسجيل الوقت والتاريخ).",,"91","0","Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating intervals of time, with clock or watch movement or with synchronous motor (for example, time-registers, time-recorders).",
"9107","مفاتيح توقيت وغيرها من الأجهزة المزودة بعدة حركة أصناف صناعات الساعات أو بمحرك تزامني لتشغيل جهاز في وقت معين.",,"91","0","Time switches with clock or watch movement or with synchronous motor.",
"9108","عدد حركة ساعات اليد والجيب وما يماثلها Watch movements، كاملة ومجمعة.",,"91","0","Watch movements, complete and assembled.",
"9109","عدد حركة أصناف صناعة الساعات Clock movements، كاملة ومجمعة، عدا عدد حركة الساعات الداخلة في البند 9108.",,"91","0","Clock movements, complete and assembled.",
"9110","عدد حركة الساعات أو أصناف صناعة الساعات، كاملة، غير مجمعة أو مجمعة جزئياً (مجموعات لعدد الحركة)؛ عدد حركة أصناف صناعة الساعات غير كاملة، مجمعة؛ عدد حركة أصناف صناعة الساعات غير تامة الصنع.",,"91","0","Complete watch or clock movements, unassembled or partly assembled (movement sets); incomplete watch or clock movements, assembled; rough watch or clock movements.",
"9111","أظرف الساعات الداخلة في أحد البندين 9101 أو 9102، وأجزاؤها.","تراجع الملاحظة الإضافية رقم 2 لهذا الفصل","91","0","Watch cases and parts thereof.","See Supplementary Note 2 for this chapter"
"9112","علب وصناديق (أطر) لأصناف صناعة الساعات الداخلة في هذا الفصل، وأجزاؤها.",,"91","0","Clock cases and cases of a similar type for other goods of this Chapter, and parts thereof.",
"9113","أساور ساعات وأجزاؤها.","تراجع الملاحظة الإضافية رقم 2 لهذا الفصل","91","0","Watch straps, watch bands and watch bracelets, and parts thereof.","See Supplementary Note 2 for this chapter"
"9114","أجزاء أخر لأصناف صناعة الساعات.",,"91","0","Other clock or watch parts.",
"9201","بيانو، وإن كان ذاتي الحركة، كلافيسان (هاربسيكورد) وغيرها من الأدوات الموسيقية الوترية ذات الملامس.",,"92","0","Pianos, including automatic pianos; harpsichords and other keyboard stringed instruments.",
"9202","أدوات موسيقية وترية أخر (مثل القيثارة والكمان الهارب).",,"92","0","Other string musical instruments (for example, guitars, violins, harps).",
