"id","label","review_en","id_parent_3_id","review","review_value","label_en"
"70071900","زجاج مأمون مقسى (مسقي ""Tremped""):  غيرها",,"7007",,,"Toughened ""tempered"" safety glass (excl. glass of size and shape suitable for incorporation in motor vehicles, aircraft, spacecraft, vessels and other vehicles, and lenses for spectacles and goggles, etc., and for clocks and watches)"
"70072110","زجاج مأمون  منضد: بأشكال ومقاسات مناسبة للتركيب في السيارات أو الطائرات أو المركبات الفضائية أوالبواخر أو غيرها من وسائل النقل:  المستوردة من قبل الشركات المرخصة بصناعة وتجميع السيارات",,"7007",,,"Laminated safe glass: in shapes and sizes suitable for installation in cars, airplanes, spacecraft, ships, or other means of transportation: imported by companies licensed to manufacture and assemble cars."
"70072190","زجاج مأمون  منضد: بأشكال ومقاسات مناسبة للتركيب في السيارات أو الطائرات أو المركبات الفضائية أوالبواخر أو غيرها من وسائل النقل:  غيرها ",,"7007",,,"Laminated safety glass, of size and shape suitable for incorporation in motor vehicles, aircraft, spacecraft, vessels and other vehicles (excl. multiple-walled insulating units of glass)"
"70072900","زجاج مأمون منضد : غيرها",,"7007",,,"Laminated safety glass (excl. glass of size and shape suitable for incorporation in motor vehicles, aircraft, spacecraft, vessels or other vehicles, multiple-walled insulating units)"
"70080000","زجاج عازل متعدد الطبقات",,"7008",,,"Multiple-walled insulating units of glass"
"70091010","مرايا للرؤيا الخلفية لوسائل النقل: المستوردة من قبل الشركات المرخصة لصناعة وتجميع السيارات",,"7009",,,"Rear-view mirrors for transportation: imported by licensed companies to manufacture and assemble cars"
"70091090","مرايا  للرؤيا الخلفية لوسائل النقل : غيرها",,"7009",,,"Rear-view mirrors, whether or not framed, for vehicles"
"70099100","غيرها: بدون اطر",,"7009",,,"Glass mirrors, unframed (excl. rear-view mirrors for vehicles, optical mirrors, optically worked, mirrors > 100 years old)"
"70099200","غيرها: بأطر",,"7009",,,"Glass mirrors, framed (excl. rear-view mirrors for vehicles, optical mirrors, optically processed, and mirrors of an age of > 100 years)"
"70101000","أنابيب (أمبولات"" ampoules"")  ",,"7010",,,"Glass ampoules"
"70102000","سدادات وأغطية وغالقات أخر  ",,"7010",,,"Stoppers, lids and other closures, of glass"
"70109000","غيرها",,"7010",,,"Carboys, bottles, flasks, jars, pots, phials and other containers, of glass, of a kind used for the commercial conveyance or packing of goods, and preserving jars, of glass (excl. ampoules, glass inners for containers, with vacuum insulation, perfume atomizers, flasks, bottles etc. for atomizers)"
"70111000"," للإنارة الكهربائية  ",,"7011",,,"Glass envelopes, incl. bulbs and tubes, open, and glass parts thereof, without fittings, for electric lighting"
"70112000"," لأنابيب الأشعة الكاتودية  ",,"7011",,,"Glass envelopes, incl. bulbs and tubes, open, and glass parts thereof, without fittings, for cathode ray tubes"
"70119000","غيرها ",,"7011",,,"Glass envelopes, incl. bulbs and tubes, open, and glass parts thereof, without fittings, for electric lamps and the like (excl. cathode ray tubes and for electric lighting)"
"70131000"," من خزف زجاجي ""Glass-ceramics""",,"7013",,,"Glassware of glass ceramics, of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (excl. goods of heading 7018, cooking hobs, leaded lights and the like, lighting fittings and parts thereof, atomizers for perfume and the like)"
"70132200","كؤوس وأقداح الشرب ذات ساق من غير الخزف الزجاجي: من كريستال الرصاص  ",,"7013",,,"Drinking glasses, stemware, of lead crystal"
"70132800","كؤوس وأقداح الشرب ذات ساق من غير الخزف الزجاجي : غيرها ",,"7013",,,"Drinking glasses, stemware (excl. of glass ceramics or of lead crystal)"
"70133300","كؤوس وأقداح للشرب أخر، من غير الخزف الزجاجي: من كريستال الرصاص  ",,"7013",,,"Drinking glasses of lead crystal (excl. stemware)"
"70133700","كؤوس وأقداح للشرب أخر، من غير الخزف الزجاجي: غيرها  ",,"7013",,,"Drinking glasses (excl. glasses of glass ceramics or of lead crystal and stemware)"
"70134100","أدوات زجاجية من الأنواع المستعملة للمائدة (غير الكؤوس والأقداح الزجاجية للشرب) أو المستعملة في المطبخ من غير الخزف الزجاجي: من كريستال الرصاص  ",,"7013",,,"Glassware of lead crystal, of a kind used for table or kitchen purposes (excl. articles of heading 7018, drinking glasses, glass preserving jars ""sterilising jars"", vacuum flasks and other vacuum vessels)"
"70134200","أدوات زجاجية من الأنواع المستعملة للمائدة (غير الكؤوس والأقداح الزجاجية للشرب) أو المستعملة في المطبخ من غير الخزف الزجاجي: من زجاج له عامل تمدد طولي لا يتجاوز 0.000005 لكل كلفن ""kelvn"" في درجة حرارة تتراوح بين الصفر إلى 300 درجة مئوية",,"7013",,,"Glassware for table or kitchen purposes of glass having a linear coefficient of expansion <= 5 x 10 -6 per kelvin within a temperature range of 0°C to 300°C (excl. glassware of glass ceramics or lead crystal, articles of heading 7018, drinking glasses, glass preserving jars ""sterilising jars"", vacuum flasks and other vacuum vessels)"
"70134900","ادوات زجاجية من الأنواع المستعملة للمائدة (غير الكؤوس والأقداح الزجاجية للشرب) أو المستعملة في المطبخ من غير الخزف الزجاجي: غيرها ",,"7013",,,"Glassware for table or kitchen purposes (excl. glass having a linear coefficient of expansion <= 5 x 10 -6 per kelvin within a temperature range of 0°C to 300°C, glassware of glass ceramics or lead crystal, articles of heading 7018, drinking glasses, glass preserving jars ""sterilising jars"", vacuum flasks and other vacuum vessels)"
"70139100","مصنوعات أخر من زجاج: من كريستال الرصاص  ",,"7013",,,"Glassware, of lead crystal, of a kind used for toilet, office, indoor decoration or similar purposes (excl. glassware of a kind used for table or kitchen purposes, glassware of glass ceramics or lead crystal, articles of heading 7018, mirrors, leaded lights and the like, lighting fittings and parts thereof, atomizers for perfume and the like)"
"70139900","مصنوعات أخر من زجاج: أدوات زجاجية أخر",,"7013",,,"Glassware of a kind used for toilet, office, indoor decoration or similar purposes (excl. glassware of lead crystal or of a kind used for table or kitchen purposes, articles of heading 7018, mirrors, leaded lights and the like, lighting fittings and parts thereof, atomizers for perfume and the like)"
"70140010","المستوردة من قبل الشركات المرخصة لصناعة وتجميع السيارات",,"7014",,,"Imported by licensed companies for manufacturing and assembling cars"
"70140090","غيرها",,"7014",,,"Signalling glassware and optical elements of glass, not optically worked (excl. clock or watch glasses, glasses for non-corrective or corrective spectacles, incl. hollow glass spheres and their segments, for the manufacture of such glasses, microspheres, loose, lighting fittings and parts thereof)"
"70151000","زجاج للنظارات الطبية (المصححة للنظر)  ","See Supplementary Notes 2 and 3 for this chapter","7015","تراجع الملاحظة الإضافية رقم 2 و3 لهذا الفصل","0","Glasses for corrective spectacles, curved, bent, hollowed or the like, but not optically worked (excl. flat glass for such purposes)"
"70159000","غيرها",,"7015",,,"Clock or watch glasses and similar glasses, glasses for non-corrective spectacles, curved, bent, hollowed or the like, but not optically worked, hollow glass spheres and their segments, for the manufacture of such glasses incl. glasses for corrective spectacles (excl. flat glass for such purposes and glasses for corrective spectacles)"
"70161000","مكعبات وأصناف أخرى صغيرة من زجاج، وإن كانت على حامل، للفسيفساء أو لأغراض تزيين مماثلة  ",,"7016",,,"Glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes (excl. finished panels and other finished decorative motifs, made from glass cubes for mosaics)"
"70169000","غيرها",,"7016",,,"Paving blocks, slabs, bricks, squares, tiles and other articles of pressed or moulded glass, whether or not wired, for building or construction purposes (excl. laminated safety glass and multiple-walled insulating units of glass); leaded lights and the like, multicellular or foam glass in blocks, panels, plates, shells or similar forms (excl. glass cubes and other glass smallwares for mosaics or similar decorative purposes)"
"70171000","أصناف من زجاج للمختبرات أو للصحة أوللصيدلة ، وإن كانت مدرَّجة أو معايرة: من كوارتز مصهور أو من غيره من سيليكات المصهورة  ",,"7017",,,"Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated, of fused quartz or other fused silica (excl. containers for the conveyance or packing of goods, measuring, checking or medical instruments and apparatus of chapter 90)"
"70172000","أصناف من زجاج للمختبرات أو للصحة أوللصيدلة ، وإن كانت مدرَّجة أو معايرة: من زجاج آخر، له عامل تمدد طولي لا يتجاوز 0.000005 لكل كلفن في درجة حرارة تتراوح ما بين الصفر و300 درجة مئوية",,"7017",,,"Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated, having a linear coefficient of expansion <= 5 x 10 -6 per kelvin within a temperature range of 0°C to 300°C (excl. glass of fused quartz or other fused silica, containers for the conveyance or packing of goods, measuring, checking or medical instruments and apparatus of chapter 90)"
"70179000","أصناف من زجاج للمختبرات أوللصحةأو للصيدلة، وإن كانت مدرَّجة أو معايرة : غيرها ",,"7017",,,"Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated (excl. glass having a linear coefficient of expansion <= 5 x 10 -6 per kelvin within a temperature range of 0°C to 300°C or of fused quartz or other fused silica, containers for the conveyance or packing of goods, measuring, checking or medical instruments and apparatus of chapter 90)"
"70181000","خرز ولآلئ وأحجار كريمة أو شبه كريمة مقلدة وما يماثلها من منتجات صناعة الخرز الزجاجي  ",,"7018",,,"Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares, and articles thereof (excl. imitation jewellery); glass eyes (excl. prosthetic articles); statuettes and other ornaments of lamp-worked glass (excl. imitation jewellery); glass microspheres with a diameter of <= 1 mm"
"70182000","كريات متناهية الصغر من زجاج لا يتجاوز قطرها الملليمتر الواحد  ",,"7018",,,"Glass microspheres <= 1 mm in diameter"
"70189000","غيرها",,"7018",,,"Glass eyes (excl. prosthetic articles); articles of glass beads, or of imitation pearls, imitation precious or semi-precious stones, statuettes and other ornaments of lamp-worked glass (excl. imitation jewellery)"
"70191100","خصل من ألياف (ممشطة قصيرة غير مستمرة) وخيوط (شلل من ألياف وخيوط)، جدائل وإن كانت مقطعة وحصر وأصناف مماثلة: خيوط مقطعة (chopped strands)، لا يتجاوز طولها 50 ملليمتر  ","See Supplementary Note 5 for this chapter","7019","تراجع الملاحظة الإضافية رقم 5 لهذا الفصل","0","Glass fibre threads ""chopped strands"", cut into lengths <= 50 mm"
"70191200","خصل من ألياف (ممشطة قصيرة غير مستمرة) وخيوط (شلل من ألياف وخيوط)، جدائل وإن كانت مقطعة وحصر وأصناف مماثلة: ألياف ممشّطة (فتائل ""rovings"")",,"7019",,,"Rovings of glass fibres"
"70191300","خصل من ألياف (ممشطة قصيرة غير مستمرة) وخيوط (شلل من ألياف وخيوط)، جدائل وإن كانت مقطعة وحصر وأصناف مماثلة:خيوط أخر، خصل ",,"7019",,," Tufts of fibres (short, non-continuous combs) and yarns (sleeves of fibers and threads), strands, whether or not cut or matted, and similar articles: other threads, tufts"
"70191400","خصل من ألياف (ممشطة قصيرة غير مستمرة) وخيوط (شلل من ألياف وخيوط)، جدائل وإن كانت مقطعة وحصر وأصناف مماثلة: حصر مضمومة آلياً ",,"7019",,," Tufts of fibres (short, continuous combs) and filaments (skeins of fibers and filaments), strands, whether or not cut, mats and similar articles: mechanically bound mats"
"70191500","خصل من ألياف (ممشطة قصيرة غير مستمرة) وخيوط (شلل من ألياف وخيوط)، جدائل وإن كانت مقطعة وحصر وأصناف مماثلة: حصر مضمومة كيميائياً ",,"7019",,," Tufts of fibres (short, continuous combs) and filaments (twists of fibers and filaments), strands, whether or not cut, mats and similar articles: chemically bonded mats"
"70191900","خصل من ألياف (ممشطة قصيرة غير مستمرة) وخيوط (شلل من ألياف وخيوط)، جدائل وإن كانت مقطعة وحصر وأصناف مماثلة: غيرها ",,"7019",,,"Glass staple fibres, yarn of glass fibres and filaments (excl. yarn in chopped strands of a length of <= 50 mm, and rovings)"
"70196100","نسج مقفلة آلياً: أقمشة منسوجة مقفلة من ألياف ممشطة (فتائل) ",,"7019",,,"Machine-locked weave: Lock-woven fabrics of combed fibers (wicks)"
"70196200","نسج مقفلة آلياً: أقمشة مقفلة أخر من ألياف ممشطة (فتائل) ",,"7019",,," Machine-locked woven fabrics: other closed fabrics of combed fibers (wicks)"
"70196300","نسج مقفلة آلياً: نسج منسوجة مقفلة، بنسج سادة (توال ""Toile"") من خيوط غير مطلية أو منضدة ",,"7019",,," Machine-locked weave: Closed woven, plain woven fabric (toile) of uncoated or laminated yarn."
"70196400","نسج مقفلة آلياً: نسج منسوجة مقفلة، بنسج سادة (توال ""Toile"") من خيوط مطلية أو منضدة ",,"7019",,," Machine-locked weave: Closed woven, plain weave (toile) of coated or laminated yarn."
"70196500"," نسج منسوجة مفتوحة بعرض لا يتجاوز 30 سم ",,"7019",,," Open woven weaves with a width not exceeding 30 cm"
"70196600","نسج مقفلة آلياً: نسج منسوجة مفتوحة بعرض يتجاوز 30 سم ",,"7019",,," Machine-closed weaves: open woven weaves with a width exceeding 30 cm"
"70196900","نسج مقفلة آلياً: غيرها ",,"7019",,,"Automatically closed weaves: other"
"70197100","نسج مضمومة كيميائياً: أوشحة ""براقع"" ",,"7019",,," Chemically bound textiles: scarves"
"70197200","نسج مضمومة كيميائياً: نسج أخر مقفلة ",,"7019",,," Chemically bound tissues: other sealed tissues"
"70197300","نسج مضمومة كيميائياً:نسج أخر مفتوحة ",,"7019",,," Chemically bound tissues: other open tissues"
"70198000","صوف زجاجي ومصنوعاته",,"7019",,,"Glass wool and articles thereof"
"70199000","غيرها",,"7019",,,"Glass fibres, incl. glass wool, and articles thereof (excl. staple fibres, rovings, yarn, chopped strands, woven fabrics, incl. narrow fabrics, thin sheets ""voiles"", webs, mats, mattresses and boards and similar nonwoven products, mineral wool and articles thereof, electrical insulators or parts thereof, optical fibres, fibre bundles or cable, brushes of glass fibres, and dolls wigs)"
"70200010","منتجات وسيطة غير معدة للبيع بالتجزئة من مستلزمات الانتاج الصناعي  ",,"7020",,,"Intermediate products not intended for retail sale that are requirements for industrial production"
"70200020","زجاجات داخلية للأوعية العازلة للحرارة أو غيرها من الأوعية العازلة  ",,"7020",,,"Inner bottles for casseroles or other insulated cans"
"70200030","لواقط شمسية عبارة عن انابيب زجاجية ذات جدارين مفرغ مابينهما من الهواء وذات طلاء انتقائي لصناعة السخانات الشمسية ",,"7020",,,"Solar collectors are glass tubes with two walls, emptied of air between them and selectively coated for the manufacture of solar heaters."
"70200090","غيرها ",,"7020",,,"Articles of glass, n.e.s."
"71011000","لؤلؤ طبيعي",,"7101",,,"Pearls, natural, whether or not worked or graded, but not strung, mounted or set, natural pearls, temporarily strung for convenience of transport (excl. mother-of-pearl)"
"71012100","لؤلؤ مستنبت: غير مشغول",,"7101",,,"Cultured pearls, unworked, whether or not graded"
"71012200","لؤلؤ مستنبت: مشغول",,"7101",,,"Cultured pearls, worked, whether or not graded, but not strung, mounted or set, worked cultured pearls, temporarily strung for convenience of transport"
"71021000","ماس، وإن كان مشغولا, ولكن غير مركب ولا منظوم :  غير مصنف ( غير مفروز )",,"7102",,,"Diamonds, unsorted"
"71022100","ماس، وإن كان مشغولاً ، ولكن غير مركب ولا منظوم : صناعي : غيرمشغول, أو فقط منشورا أو مفلوقاً أو مشذباً بشكل أولي  ",,"7102",,,"Industrial diamonds unworked or simply sawn, cleaved or bruted"
"71022900","ماس، وإن كان مشغولاً ، ولكن غير مركب ولا منظوم: صناعي: غيره ",,"7102",,,"Industrial diamonds, worked, but not mounted or set (excl. unmounted stones for pick-up styluses, stones suitable for use as parts of meters, measuring instruments or other articles of chapter 90)"
"71023100","ماس, وإن كان مشغولاً، ولكن غير مركب ولا منظوم: غير صناعي: غيرمشغول,أو فقط منشورا أو مفلوقا أو مشذبا بشكل أولي  ",,"7102",,,"Non-industrial diamonds unworked or simply sawn, cleaved or bruted (excl. industrial diamonds)"
"71023900","ماس ، وإن كان مشغولاً ، ولكن غير مركب ولا منظوم: غير صناعي: غيرها ",,"7102",,,"Diamonds, worked, but not mounted or set (excl. industrial diamonds)"
"71031000","غير مشغولة أو فقط منشورة أو بأشكال أوّلية  ",,"7103",,,"Precious stones and semi-precious stones, unworked or simply sawn or roughly shaped, whether or not graded (excl. diamonds and imitation precious stones and semi-precious stones)"
"71039100"," مشغولة بطرق أخر: ياقوت وسفير و زمرد",,"7103",,,"Rubies, sapphires and emeralds, worked, whether or not graded, but not strung, mounted or set, rubies, sapphires and emeralds, worked, ungraded, temporarily strung for convenience of transport (excl. rubies, sapphires and emeralds, simply sawn or roughly shaped, imitation precious stones and semi-precious stones)"
"71039900","مشغولة بطرق أخر:  غيرها ",,"7103",,,"Precious and semi-precious stones, worked, whether or not graded, but not strung, mounted or set, precious and semi-precious stones, worked, ungraded, temporarily strung for convenience of transport (excl. precious and semi-precious stones, simply sawn or roughly shaped, diamonds, rubies, sapphires and emeralds, imitation precious stones and semi-precious stones)"
"71041000","مرو (كوارتز) بييزو كهربائي",,"7104",,,"Quartz, piezoelectric, of synthetic or reconstructed stone whether or not worked or graded, but not mounted or set"
"71042100","غيرها، غير مشغولة، أو فقط منشورة أو بأشكال أوّلية: ألماس",,"7104",,," Other, unworked, sawn or in rough shapes: diamonds"
"71042900","غيرها، غير مشغولة، أو فقط منشورة أو بأشكال أوّلية: غيرها",,"7104",,," Other, unworked, or only published or in rough forms: other"
"71049100","غيرها: ألماس",,"7104",,," Other: diamonds"
"71049900","غيرها",,"7104",,,"Other: Other"
"71051000","تراب ومسحوق,  من أحجار كريمة أو شبه كريمة، طبيعية أو تركيبية: من ماس",,"7105",,,"Dust and powder of diamonds, incl. synthetic diamonds"
"71059000","تراب ومسحوق,من أحجار كريمة أو شبه كريمة, طبيعية أو تركيبية  : غيرها",,"7105",,,"Dust and powder of natural or synthetic precious or semi-precious stones (excl. dust and powder of diamonds)"
"71061000","فضة ( بما في ذلك الفضة المطلية بذهب أو ببلاتين)بأشكال خام أو نصف مشغولة، أو بشكل مسحوق: بشكل مسحوق  ",,"7106",,,"Powder of silver, incl. silver plated with gold or platinum"
"71069100","فضة ( بما في ذلك الفضة المطلية بذهب أو ببلاتين)بأشكال خام أو نصف مشغولة، أو بشكل مسحوق: غيرها: بأشكال خام  ",,"7106",,,"Silver, incl. silver plated with gold or platinum, unwrought (excl. silver in powder form)"
"71069200","فضة (بما في ذلك الفضة المطلية بذهب أو ببلاتين) بأشكال خام أو نصف مشغولة، أو بشكل مسحوق: بأشكال نصف مشغولة  ",,"7106",,,"Silver, incl. silver plated with gold or platinum, semi-manufactured"
"71070000","معادن عادية مكسوة بقشرة من فضة، بأشكال خام أو نصف مشغولة  ",,"7107",,,"Base metals clad with silver, not further worked than semi-manufactured"
"71081100","ذهب (بما في ذلك الذهب المطلي بالبلاتين)، بأشكال خام أو نصف مشغولة، أو بشكل مسحوق : غير معد للتداول النقدي : بشكل مسحوق ",,"7108",,,"Gold, incl. gold plated with platinum, for non-monetary purposes"
"71081200","ذهب (بما في ذلك الذهب المطلي بالبلاتين)، بأشكال خام أو نصف مشغولة، أو بشكل مسحوق : غير معد للتداول النقدي : بأشكال خام أخر",,"7108",,,"Gold, incl. gold plated with platinum, unwrought, for non-monetary purposes (excl. gold in powder form)"
"71081300","ذهب (بما في ذلك الذهب المطلي بالبلاتين)، بأشكال خام او نصف مشغولة، أو بشكل مسحوق: غير معد للتداول النقدي  : بأشكال نصف مشغولة أخر",,"7108",,,"Gold, incl. gold plated with platinum, in semi-manufactured forms, for non-monetary purposes"
"71082000","ذهب (بما في ذلك الذهب المطلي بالبلاتين)، بأشكال خام او نصف مشغولة، أو بشكل مسحوق: معد للتداول النقدي  ",,"7108",,,"Monetary gold"
"71090000","معادن عادية أو فضة، مكسوة بقشرة من ذهب، بأشكال خام أو نصف مشغولة  ",,"7109",,,"Base metals or silver, clad with gold, not further worked than semi-manufactured"
"71101100","بلاتين: بأشكال خام أو بشكل مسحوق  ",,"7110",,,"Platinum, unwrought or in powder form"
"71101900","بلاتين : غيرها ",,"7110",,,"Platinum, in semi-manufactured forms"
"71102100","بالاديوم  ""Palladium"": بأشكال خام أو بشكل مسحوق  ",,"7110",,,"Palladium, unwrought or in powder form"
"71102900","بالاديوم : غيرها",,"7110",,,"Palladium in semi-manufactured forms"
"71103100","روديوم"" Rhodium"":  بأشكال خام أو بشكل مسحوق  ",,"7110",,,"Rhodium, unwrought or in powder form"
"71103900","روديوم"" Rhodium"": غيرها",,"7110",,,"Rhodium in semi-manufactured forms"
"71104100","إيريديوم و أوسميوم ""osmium وروثيينوم "" ruthenium"":  خاماً أو بشكل مسحوق  ",,"7110",,,"Iridium, osmium and ruthenium, unwrought or in powder form"
"71104900","إيريديوم و أوسميوم ""osmium وروثيينوم "" ruthenium"": غيرها",,"7110",,,"Iridium, osmium and ruthenium, in semi-manufactured forms"
"71110000","معادن عادية أو فضة أو ذهب مكسوة بقشرة من البلاتين، بأشكال خام أو نصف مشغولة  ",,"7111",,,"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured"
"71123000","رماد يحتوي على معادن ثمينة أو مركبات المعادن الثمينة  ","See Supplementary Note 1 for this chapter","7112","تراجع الملاحظة الإضافية رقم 1 لهذا الفصل","0","Ash containing precious metal or precious-metal compounds"
"71129100","غيرها: من ذهب، بما في ذلك المعادن المكسوة بقشرة من ذهب باستثناء تراب الصياغة (الكناسة ""sweepings"") المحتوي على معادن ثمينة أخرى",,"7112",,,"Waste and scrap of gold, incl. metal clad with gold, and other waste and scrap containing gold or gold compounds, of a kind used principally for the recovery of precious metal (excl. ash containing gold or gold compounds, waste and scrap of gold melted down into unworked blocks, ingots, or similar forms, and sweepings and ash containing precious metals)"
"71129200","غيرها: من بلاتين، بما فيه المعادن المكسوة بقشرة من البلاتين باستثناء تراب الصياغة المحتوي على معادن ثمينة أخرى",,"7112",,,"Waste and scrap of platinum, incl. metal clad with platinum, and other waste and scrap containing platinum or platinum compounds, of a kind used principally for the recovery of precious metal (excl. ash containing platinum or platinum compounds, waste and scrap of platinum melted down into unworked blocks, ingots, or similar forms, and sweepings and ash containing precious metals)"
"71129900","غيرها",,"7112",,,"Waste and scrap of silver, incl. metal clad with silver, and other waste and scrap containing silver or silver compounds, of a kind used principally for the recovery of precious metal (excl. ash, and waste and scrap of precious metals melted down into unworked blocks, ingots or similar forms)"
"71131100","من معادن ثمينة, وإن كانت مكسوة أو ملبّسة بقشرة من معادن ثمينة: من فضة، وإن كانت مكسوة أو ملبّسة بقشرة من معادن ثمينة أخر  ",,"7113",,,"Articles of jewellery and parts thereof, of silver, whether or not plated or clad with other precious metal (excl. articles > 100 years old)"
"71131900","من معادن ثمينة, وإن كانت مكسوة أو ملبّسة بقشرة من معادن ثمينة: من معادن ثمينة أخر, وإن كانت مكسوة أو ملبسة بقشرة من معادن ثمينة  ",,"7113",,,"Articles of jewellery and parts thereof, of precious metal other than silver, whether or not plated or clad with precious metal (excl. articles > 100 years old)"
"71132000","من معادن عادية مكسوة أو ملبسة بقشرة من معادن ثمينة  ",,"7113",,,"Articles of jewellery and parts thereof, of base metal clad with precious metal (excl. articles > 100 years old)"
"71141100","من معادن ثمينة, وإن كانت مكسوة أو ملبّسة بقشرة من معادن ثمينة: من فضة، وإن كانت مكسوة أو ملبّسة بقشرة من معادن ثمينة أخر  ",,"7114",,,"Articles of goldsmiths or silversmiths wares or parts thereof, of silver, whether or not plated or clad with other precious metal (excl. jewellery, watch-and clockmakers wares, musical instruments, weapons, perfume atomizers and heads for these, original sculptures or statuary, collectors pieces and antiques)"
"71141900","من معادن ثمينة, وإن كانت مكسوة أو ملبّسة بقشرة من معادن ثمينة: من معادن ثمينة أخر, وإن كانت مكسوة أو ملبسة بقشرة من معادن ثمينة  ",,"7114",,,"Articles of goldsmiths or silversmiths wares or parts thereof, of precious metal other than silver, whether or not plated or clad with precious metal (excl. jewellery, watch- and clockmakers wares, musical instruments, weapons, perfume atomizers and heads for these, original sculptures or statuary, collectors pieces and antiques)"
"71142000","من معادن عادية مكسوة أو ملبسة بقشرة من معادن ثمينة  ",,"7114",,,"Articles of goldsmiths or silversmiths wares and parts thereof, of base metal clad with precious metal (excl. jewellery, watch-and clockmakers wares, musical instruments, weapons, perfume atomizers and heads for these, original sculptures or statuary, collectors pieces and antiques)"
"71151000","محفزّات ""cataysts""، بشكل أقمشة من اسلاك أو ألواح شبكية من بلاتين  ",,"7115",,,"Catalysts in the form of wire cloth or grill, of platinum"
"71159000","غيرها ",,"7115",,,"Articles of precious metal or of metal clad with precious metal, n.e.s."
"71161000"," من لؤلؤ طبيعي أو مستنبت  ",,"7116",,,"Articles of natural or cultured pearls, n.e.s."
"71162000","من أحجار كريمة أو شبه كريمة ( طبيعية أو تركيبية أو مجددة)  ",,"7116",,,"Articles of precious or semi-precious stones ""natural, synthetic or reconstructed"", n.e.s."
"71171100","حلي غواية (مقلّدة): من معادن عادية وإن كانت مطلية بمعادن ثمينة: أزرار اكمام وأزرار مماثلة",,"7117",,,"Cuff links and studs, of base metal, whether or not clad with silver, gold or platinum"
"71171900","حلي غواية (مقلّدة):  من معادن عادية وإن كانت مطلية بمعادن ثمينة: غيرها",,"7117",,,"Imitation jewellery, of base metal, whether or not plated with precious metal (excl. cuff links and studs)"
"71179000","غيرها ",,"7117",,,"Imitation jewellery (excl. jewellery, of base metal, whether or not clad with silver, gold or platinum)"
"71181000","نقود ""عملات معدنية"" (عدا النقود الذهبية) غير مطروحة للتداول الرسمي  ",,"7118",,,"Coin (excl. legal tender, gold coins, medals, jewellery made from coins, collectors items of numismatic value, waste and scrap)"
"71189000"," غيرها ",,"7118",,,"Coin of legal tender"
"72011000","حديد صب خام من غير الخلائط محتوي على 0.5 % وزناً  أو أقل من الفوسفور ",,"7201",,,"Non-alloy pig iron in pigs, blocks or other primary forms, containing, by weight, <= 0,5% of phosphorous"
"72012000","حديد صب خام من غير الخلائط محتوي على أكثر من 0.5% وزناً من الفوسفور",,"7201",,,"Non-alloy pig iron in pigs, blocks or other primary forms, containing by weight >= 0,5% phosphorus"
"72015000","خلائط حديد صب خام ؛ حديد صب ""سبيجل""",,"7201",,,"Alloy pig iron and spiegeleisen, in pigs, blocks or other primary forms"
"72021100","خلائط حديدية: (حديد- منغنيز) : محتوية على أكثر من  2% وزنا من الكربون  ",,"7202",,,"Ferro-manganese, containing by weight > 2% of carbon"
"72021900","خلائط حديدية: (حديد - منغنيز) :غيرها",,"7202",,,"Ferro-manganese, containing by weight <= 2% carbon"
"72022100","خلائط حديدية: "" حديد- سيليكون ( سيلسيوم)"": محتوية على أكثر من 55% وزناً من السيليكون "" سليسيوم""",,"7202",,,"Ferro-silicon, containing by weight > 55% of silicon"
"72022900","خلائط حديدية: ""حديد- سيليكون (سيليسيوم)"": غيرها",,"7202",,,"Ferro-silicon, containing by weight <= 55% silicon"
"72023000","خلائط حديدية: ""حديد - سيليكو - منغنيز""  ",,"7202",,,"Ferro-silico-manganese"
"72024100","خلائط حديدية: ""حديد -كروم"" : محتوية على أكثر من  4% وزناً من الكربون  ",,"7202",,,"Ferro-chromium, containing by weight > 4% of carbon"
"72024900","خلائط حديدية: ""حديد -كروم"" : غيرها",,"7202",,,"Ferro-chromium, containing by weight <= 4% of carbon"
"72025000","خلائط حديدية: "" حديد - سيليكو - كروم""  ",,"7202",,,"Ferro-silico-chromium"
"72026000","خلائط حديدية: "" حديد - نيكل ""  ",,"7202",,,"Ferro-nickel"
"72027000","خلائط حديدية: "" حديد - موليبدنيوم""  ",,"7202",,,"Ferro-molybdenum"
"72028000","خلائط حديدية: (حديد - تنغستين ، حديد - ( سيليكو ) - تنغستين",,"7202",,,"Ferro-tungsten and ferro-silico-tungsten"
"72029100","خلائط حديدية: غيرها:  (حديد - تيتانيوم ، حديد - سيليكو(سيليسيو) - تيتانيوم  ",,"7202",,,"Ferro-titanium and ferro-silico-titanium"
"72029200","خلائط حديدية : غيرها: حديد - فاناديوم  ",,"7202",,,"Ferro-vanadium"
"72029300","خلائط حديدية : غيرها: حديد - نيوبيوم"" Fereoniobium  """,,"7202",,,"Ferro-niobium"
