"id","ston_import","ston_import_notes","ston_export","ston_export_notes","id_stone_id","ston_export_en","ston_export_notes_en","ston_import_en","ston_import_notes_en"
"565","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية  + صورة عن بوليصة الشحن ",,"هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية بناء على طلب يتقدم به صاحب العلاقة إلى مركز الحجر الصحي النباتي المعني أصولا مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44129200","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," phytosanitary certificate is granted based on a request submitted by the concerned party to the duly concerned plant quarantine center, with confirmation that the consignment conforms to the phytosanitary requirements of the importing country, if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and record its data by authorized plant protection technicians if it conforms to the plant quarantine instructions, and a copy of the certificate of origin must be presented with the phrase (an exact copy) written on it. Or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + a copy of the bill of lading",
"567","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية  + صورة عن بوليصة الشحن ",,"هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية بناء على طلب يتقدم به صاحب العلاقة إلى مركز الحجر الصحي النباتي المعني أصولا مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44129900","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," phytosanitary certificate is granted based on a request submitted by the concerned party to the duly concerned plant quarantine center, with confirmation that the consignment conforms to the phytosanitary requirements of the importing country, if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and record its data by authorized plant protection technicians if it conforms to the plant quarantine instructions, and a copy of the certificate of origin must be presented with the phrase (an exact copy) written on it. Or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + a copy of the bill of lading",
"568","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية  + صورة عن بوليصة الشحن ",,"هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية بناء على طلب يتقدم به صاحب العلاقة إلى مركز الحجر الصحي النباتي المعني أصولا مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44130000","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," phytosanitary certificate is granted based on a request submitted by the concerned party to the duly concerned plant quarantine center, with confirmation that the consignment conforms to the phytosanitary requirements of the importing country, if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and record its data by authorized plant protection technicians if it conforms to the plant quarantine instructions, and a copy of the certificate of origin must be presented with the phrase (an exact copy) written on it. Or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + a copy of the bill of lading",
"570","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية  + صورة عن بوليصة الشحن ",,"هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية بناء على طلب يتقدم به صاحب العلاقة إلى مركز الحجر الصحي النباتي المعني أصولا مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44141000","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," phytosanitary certificate is granted based on a request submitted by the concerned party to the duly concerned plant quarantine center, with confirmation that the consignment conforms to the phytosanitary requirements of the importing country, if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and record its data by authorized plant protection technicians if it conforms to the plant quarantine instructions, and a copy of the certificate of origin must be presented with the phrase (an exact copy) written on it. Or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + a copy of the bill of lading",
"571","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم الشهادة الصحية النباتية الأصلية + صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية + إذن الاستيراد الحجري + صورة عن بوليصة الشحن ","يجب ان يكون اذن الاستيراد الحجري سابقاً لتاريخ إصدار الشهادة الصحية النباتية وشهادة المنشأ وبوليصة الشحن","هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية أصولاً ، مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44151000","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," A duly issued phytosanitary certificate is issued, confirming that the consignment conforms to the phytosanitary requirements of the importing country if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and mark its data by authorized plant protection technicians if it conforms to the plant quarantine instructions. The original plant health certificate must be presented + a copy of the certificate of origin with the phrase written on it. (An exact copy) or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + stone import permit + a copy of the bill of lading","The stone import permit must be prior to the date of issuance of the phytosanitary certificate, certificate of origin, and bill of lading"
"572","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم الشهادة الصحية النباتية الأصلية + صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية + إذن الاستيراد الحجري + صورة عن بوليصة الشحن ","يجب ان يكون اذن الاستيراد الحجري سابقاً لتاريخ إصدار الشهادة الصحية النباتية وشهادة المنشأ وبوليصة الشحن","هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية أصولاً ، مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44152000","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," A duly issued phytosanitary certificate is issued, confirming that the consignment conforms to the phytosanitary requirements of the importing country if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and mark its data by authorized plant protection technicians if it conforms to the plant quarantine instructions. The original plant health certificate must be presented + a copy of the certificate of origin with the phrase written on it. (An exact copy) or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + stone import permit + a copy of the bill of lading","The stone import permit must be prior to the date of issuance of the phytosanitary certificate, certificate of origin, and bill of lading"
"573","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية  + صورة عن بوليصة الشحن ",,"هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية بناء على طلب يتقدم به صاحب العلاقة إلى مركز الحجر الصحي النباتي المعني أصولا مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44160000","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," phytosanitary certificate is granted based on a request submitted by the concerned party to the duly concerned plant quarantine center, with confirmation that the consignment conforms to the phytosanitary requirements of the importing country, if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and record its data by authorized plant protection technicians if it conforms to the plant quarantine instructions, and a copy of the certificate of origin must be presented with the phrase (an exact copy) written on it. Or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + a copy of the bill of lading",
"574","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية  + صورة عن بوليصة الشحن ",,"هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية بناء على طلب يتقدم به صاحب العلاقة إلى مركز الحجر الصحي النباتي المعني أصولا مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44170000","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," phytosanitary certificate is granted based on a request submitted by the concerned party to the duly concerned plant quarantine center, with confirmation that the consignment conforms to the phytosanitary requirements of the importing country, if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and record its data by authorized plant protection technicians if it conforms to the plant quarantine instructions, and a copy of the certificate of origin must be presented with the phrase (an exact copy) written on it. Or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + a copy of the bill of lading",
"575","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية  + صورة عن بوليصة الشحن ",,"هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية بناء على طلب يتقدم به صاحب العلاقة إلى مركز الحجر الصحي النباتي المعني أصولا مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44181100","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," phytosanitary certificate is granted based on a request submitted by the concerned party to the duly concerned plant quarantine center, with confirmation that the consignment conforms to the phytosanitary requirements of the importing country, if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and record its data by authorized plant protection technicians if it conforms to the plant quarantine instructions, and a copy of the certificate of origin must be presented with the phrase (an exact copy) written on it. Or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + a copy of the bill of lading",
"576","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية  + صورة عن بوليصة الشحن ",,"هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية بناء على طلب يتقدم به صاحب العلاقة إلى مركز الحجر الصحي النباتي المعني أصولا مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44181900","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," phytosanitary certificate is granted based on a request submitted by the concerned party to the duly concerned plant quarantine center, with confirmation that the consignment conforms to the phytosanitary requirements of the importing country, if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and record its data by authorized plant protection technicians if it conforms to the plant quarantine instructions, and a copy of the certificate of origin must be presented with the phrase (an exact copy) written on it. Or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + a copy of the bill of lading",
"577","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية  + صورة عن بوليصة الشحن ",,"هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية بناء على طلب يتقدم به صاحب العلاقة إلى مركز الحجر الصحي النباتي المعني أصولا مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44182100","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," phytosanitary certificate is granted based on a request submitted by the concerned party to the duly concerned plant quarantine center, with confirmation that the consignment conforms to the phytosanitary requirements of the importing country, if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and record its data by authorized plant protection technicians if it conforms to the plant quarantine instructions, and a copy of the certificate of origin must be presented with the phrase (an exact copy) written on it. Or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + a copy of the bill of lading",
"578","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم الشهادة الصحية النباتية الأصلية + صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية + إذن الاستيراد الحجري + صورة عن بوليصة الشحن ","يجب ان يكون اذن الاستيراد الحجري سابقاً لتاريخ إصدار الشهادة الصحية النباتية وشهادة المنشأ وبوليصة الشحن","هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية أصولاً ، مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44184000","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," A duly issued phytosanitary certificate is issued, confirming that the consignment conforms to the phytosanitary requirements of the importing country if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and mark its data by authorized plant protection technicians if it conforms to the plant quarantine instructions. The original plant health certificate must be presented + a copy of the certificate of origin with the phrase written on it. (An exact copy) or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + stone import permit + a copy of the bill of lading","The stone import permit must be prior to the date of issuance of the phytosanitary certificate, certificate of origin, and bill of lading"
"579","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم الشهادة الصحية النباتية الأصلية + صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية + إذن الاستيراد الحجري + صورة عن بوليصة الشحن ","يجب ان يكون اذن الاستيراد الحجري سابقاً لتاريخ إصدار الشهادة الصحية النباتية وشهادة المنشأ وبوليصة الشحن","هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية أصولاً ، مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44185000","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," A duly issued phytosanitary certificate is issued, confirming that the consignment conforms to the phytosanitary requirements of the importing country if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and mark its data by authorized plant protection technicians if it conforms to the plant quarantine instructions. The original plant health certificate must be presented + a copy of the certificate of origin with the phrase written on it. (An exact copy) or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + stone import permit + a copy of the bill of lading","The stone import permit must be prior to the date of issuance of the phytosanitary certificate, certificate of origin, and bill of lading"
"583","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم الشهادة الصحية النباتية الأصلية + صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية + إذن الاستيراد الحجري + صورة عن بوليصة الشحن ","يجب ان يكون اذن الاستيراد الحجري سابقاً لتاريخ إصدار الشهادة الصحية النباتية وشهادة المنشأ وبوليصة الشحن","هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية أصولاً ، مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44187400","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," A duly issued phytosanitary certificate is issued, confirming that the consignment conforms to the phytosanitary requirements of the importing country if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and mark its data by authorized plant protection technicians if it conforms to the plant quarantine instructions. The original plant health certificate must be presented + a copy of the certificate of origin with the phrase written on it. (An exact copy) or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + stone import permit + a copy of the bill of lading","The stone import permit must be prior to the date of issuance of the phytosanitary certificate, certificate of origin, and bill of lading"
"584","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم الشهادة الصحية النباتية الأصلية + صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية + إذن الاستيراد الحجري + صورة عن بوليصة الشحن ","يجب ان يكون اذن الاستيراد الحجري سابقاً لتاريخ إصدار الشهادة الصحية النباتية وشهادة المنشأ وبوليصة الشحن","هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية أصولاً ، مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44187500","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," A duly issued phytosanitary certificate is issued, confirming that the consignment conforms to the phytosanitary requirements of the importing country if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and mark its data by authorized plant protection technicians if it conforms to the plant quarantine instructions. The original plant health certificate must be presented + a copy of the certificate of origin with the phrase written on it. (An exact copy) or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + stone import permit + a copy of the bill of lading","The stone import permit must be prior to the date of issuance of the phytosanitary certificate, certificate of origin, and bill of lading"
"585","يجب عرضها على الحجر الصحي النباتي في أول منفذ حدودي  من أجل إجراء الكشف اللازم عليها وسحب العينات وفحصها وتأشير بياناتها من قبل فنيي وقاية النبات المفوضين في حال مطابقتها  لتعليمات  الحجر الصحي النباتي ، مع وجوب تقديم الشهادة الصحية النباتية الأصلية + صورة عن شهادة المنشأ مدون عليها عبارة(صورة طبق الأصل) أو (الأصل محفوظ لدينا)  ممهورة بخاتم الأمانة الجمركية المعنية + إذن الاستيراد الحجري + صورة عن بوليصة الشحن ","يجب ان يكون اذن الاستيراد الحجري سابقاً لتاريخ إصدار الشهادة الصحية النباتية وشهادة المنشأ وبوليصة الشحن","هذه المادة يجب عرضها  على فنيي وقاية النبات المفوضين (الحجر الصحي النباتي)في المنافذ الحدودية والأمانات الداخلية و المطارات والموانئ للكشف عليها  و سحب العينات وتأشير بياناتها بما يفيد مطابقتها  لتعليمات الحجر الصحي النباتي","تمنح شهادة صحية نباتية أصولاً ، مع التأكيد على مطابقة الإرسالية لمتطلبات الصحة النباتية في البلد المستورد إن قدمت من قبل صاحب العلاقة. ","44187900","This material must be presented to authorized plant protection technicians (plant quarantine) at border crossings, internal secretariats, airports, and ports to inspect it, withdraw samples, and mark their data to indicate their compliance with plant quarantine instructions."," A duly issued phytosanitary certificate is issued, confirming that the consignment conforms to the phytosanitary requirements of the importing country if submitted by the concerned party."," It must be presented to the plant quarantine at the first border port in order to conduct the necessary examination on it, withdraw samples, examine it, and mark its data by authorized plant protection technicians if it conforms to the plant quarantine instructions. The original plant health certificate must be presented + a copy of the certificate of origin with the phrase written on it. (An exact copy) or (the original is kept with us) stamped with the stamp of the relevant customs secretariat + stone import permit + a copy of the bill of lading","The stone import permit must be prior to the date of issuance of the phytosanitary certificate, certificate of origin, and bill of lading"
